id,label,department,orcid,disciplines,publications,citations,impact_factor,supervisorships
901353,Adam Wojnakowski,Nieznane,Nieznane,[],2,0,2.978,0
801159,Przemysław Pawluk,Nieznane,Nieznane,[],4,0,0,0
801147,Sławomir Pasieczny,Nieznane,Nieznane,[],5,0,0,0
902032,Łukasz Moga,Nieznane,Nieznane,[],1,0,0,0
900588,Grzegorz Godlewski,Nieznane,Nieznane,[],1,0,0,0
900658,Agata Ziarnik,Nieznane,Nieznane,[],3,0,0,0
900030,Kamila Aftarczuk,Nieznane,Nieznane,[],3,0,0,0
800177,Przemysław Dziemieszkiewicz,Nieznane,Nieznane,[],3,0,0,0
900854,Katarzyna Jabłońska,Nieznane,Nieznane,[],2,0,3.911,0
800488,Beata Wiktorowicz,W06,Nieznane,[],2,0,0,0
410010,Christian Dumais,PRD,Nieznane,[],2,0,0,0
901946,Małgorzata Stankiewicz,Nieznane,Nieznane,[],1,0,1.132,0
901003,Sylwia Kmiecik,Nieznane,Nieznane,[],2,0,2.654,0
900739,Żaneta Żygadło,Nieznane,Nieznane,[],1,0,0,0
350180,Grzegorz Gromada,W09,Nieznane,[],1,0,0,0
800650,Katarzyna Wójcik*,Nieznane,Nieznane,[],2,0,1.018,0
901180,Honorata Kraśkiewicz,Nieznane,Nieznane,[],2,0,0,0
902201,Łukasz Mielnik,Nieznane,Nieznane,[],1,0,0,0
901574,Tomasz Lesiak,Nieznane,Nieznane,[],1,0,0,0
902273,Marcin Szymański,Nieznane,Nieznane,[],1,0,0,0
800612,Izabella Ławryniuk,Nieznane,Nieznane,[],1,0,0,0
900297,Tomasz Chrąchol,Nieznane,Nieznane,[],1,0,0,0
800732,Ludomir Lehkunów,Nieznane,Nieznane,[],1,0,0,0
902182,Jakub Szelągowski,Nieznane,Nieznane,[],1,0,0,0
230090,Irena Płaczek,W10,Nieznane,[],3,0,0,0
254142,Anna Tomaszewska,PRN,Nieznane,[],11,0,0,0
800872,Marcin Macutkiewicz,Nieznane,Nieznane,[],1,0,0,0
902268,Iwona Piętos,Nieznane,Nieznane,[],1,0,0,0
901421,Anna Kukuła,Nieznane,Nieznane,[],1,0,0,0
902609,Marta Oleksik,Nieznane,Nieznane,[],1,0,0,0
900580,Adam Gonera,Nieznane,Nieznane,[],1,0,0,0
900333,Maria Czuba,Nieznane,Nieznane,[],1,0,0,0
900360,Katarzyna Dziedzic,Nieznane,Nieznane,[],1,0,0,0
900469,Jolanta Ferensztajn,Nieznane,Nieznane,[],1,0,0,0
800390,Magdalena Gramek,Nieznane,Nieznane,[],1,0,0,0
900860,Anna Jurkowicz,Nieznane,Nieznane,[],1,0,0,0
901194,Aleksandra Krztoń,Nieznane,Nieznane,[],1,0,0,0
902134,Agnieszka Szałajko,Nieznane,Nieznane,[],1,0,0,0
902265,Agnieszka Mesjasz,Nieznane,Nieznane,[],1,0,0,0
902362,Luiza Przybylska-Rzepka,Nieznane,Nieznane,[],1,0,0,0
902592,Ewa Raczek,Nieznane,Nieznane,[],1,0,0,0
901917,Katarzyna Sośnicka,Nieznane,Nieznane,[],1,0,0,0
900911,Dominika Kindzi-Kmiecik,Nieznane,Nieznane,[],2,0,0,0
800885,Adam Misiorek*,Nieznane,Nieznane,[],1,0,0.661,0
901771,Marcin Sipura,Nieznane,Nieznane,[],2,0,0,0
800564,Krystian Włodarczyk,Nieznane,Nieznane,[],1,0,0,0
800374,Mateusz Grobelny,Nieznane,Nieznane,[],1,0,0,0
800600,Piotr Wojnarowicz,Nieznane,Nieznane,[],1,0,0,0
800409,Jolanta Holband,Nieznane,Nieznane,[],1,0,4.339,0
800416,Julia Hoffmann,Nieznane,Nieznane,[],2,0,0,0
901125,Alicja Kowalczuk,Nieznane,Nieznane,[],1,0,0,0
901694,Anna Łuczak,Nieznane,Nieznane,[],1,0,0,0
901665,Aleksandra Sidorczyk,Nieznane,Nieznane,[],1,0,0,0
901669,Dorota Nikiporczyk,Nieznane,Nieznane,[],2,0,0,0
900392,Emil Drozdowski,Nieznane,Nieznane,[],1,0,0,0
901106,Jacek Wasylów,Nieznane,Nieznane,[],1,0,0,0
800315,Jacek Godlewski,Nieznane,Nieznane,[],1,0,0,0
902234,Kamila Piwek,Nieznane,Nieznane,[],2,0,0,0
900533,Iwona Garbaczewska,Nieznane,Nieznane,[],1,0,0,0
900417,Ludmiła Dmochowska,Nieznane,Nieznane,[],1,0,0,0
900355,Maria Dziewięcka,Nieznane,Nieznane,[],1,0,0,0
901169,Kamila Krekora,Nieznane,Nieznane,[],1,0,0,0
901788,Magdalena Skalska,Nieznane,Nieznane,[],2,0,0,0
901737,Paweł Sieniawski,Nieznane,Nieznane,[],1,0,0,0
345510,Jan Prokop,W10,Nieznane,[],1,0,0,0
902259,Ewa Micewicz,Nieznane,Nieznane,[],1,0,1.306,0
901618,Katarzyna Nowak,Nieznane,Nieznane,[],1,0,0,0
901675,Sylwia Niemczyk,Nieznane,Nieznane,[],1,0,0,0
901725,Szymon Myśliński,Nieznane,Nieznane,[],2,0,0,0
901118,Michał Kowalczyk,Nieznane,Nieznane,[],1,0,0,0
902039,Jacek Stonoga,Nieznane,Nieznane,[],1,0,0,0
902378,Rafał Matejko,Nieznane,Nieznane,[],1,0,0,0
800273,Katarzyna Domaradzka,Nieznane,Nieznane,[],1,0,0,0
900092,Ewa Balwierczak,Nieznane,Nieznane,[],1,0,0,0
901052,Agnieszka Kopciuch,Nieznane,Nieznane,[],1,0,0,0
901276,Magdalena Kwiotek,Nieznane,Nieznane,[],1,0,0,0
901826,Emilia Słoniec,Nieznane,Nieznane,[],1,0,0.491,0
900298,Marek Chrapa,Nieznane,Nieznane,[],1,0,0,0
900160,Marcin Blandzi,Nieznane,Nieznane,[],1,0,0,0
900289,Danuta Chuchrowska,Nieznane,Nieznane,[],1,0,0,0
900534,Barbara Gapińska,Nieznane,Nieznane,[],1,0,0,0
900560,Agata Grabowska,Nieznane,Nieznane,[],1,0,0,0
900754,Anna Hans,Nieznane,Nieznane,[],1,0,0,0
901181,Lech Kramarzewski,Nieznane,Nieznane,[],1,0,0,0
900406,Jacek Doliński,Nieznane,Nieznane,[],1,0,0,0
800581,Bartłomiej Kalinowski,Nieznane,Nieznane,[],1,0,0,0
901329,Anna Kunicka,Nieznane,Nieznane,[],1,0,0,0
901110,Justyna Kowalska,Nieznane,Nieznane,[],3,0,0,0
901954,Wojciech Stanko,Nieznane,Nieznane,[],1,0,0,0
901185,Marek Książek,Nieznane,Nieznane,[],1,0,0,0
900291,Łukasz Chrząszcz,Nieznane,Nieznane,[],1,0,0,0
418820,Sebastian Oleksy,W10,Nieznane,[],3,0,0,0
902465,Sławomir Malewski,Nieznane,Nieznane,[],1,0,0,0
902360,Kajetan Świtalski,Nieznane,Nieznane,[],1,0,0,0
901746,Krystyna Mularczyk,Nieznane,Nieznane,[],3,0,0,0
902064,Marcin Połojko,Nieznane,Nieznane,[],3,0,0,0
900218,Agnieszka Brodacz,Nieznane,Nieznane,[],1,0,0,0
901173,Michał Krawczyk,Nieznane,Nieznane,[],1,0,0,0
047481,Jerzy Śliwka*,W02,Nieznane,[],24,0,0,0
901986,Norbert Stawicki,Nieznane,Nieznane,[],1,0,0,0
053338,Aleksander Szymański,W07,Nieznane,[],10,0,0,0
901431,Małgorzata Kucharska,Nieznane,Nieznane,[],1,0,2.333,0
800574,Daniel Kałuziński,Nieznane,Nieznane,[],2,0,0,0
800285,Błażej Dobrowolski*,Nieznane,Nieznane,[],3,0,0,0
800051,Katarzyna Białek,Nieznane,Nieznane,[],1,0,0,0
901235,Wojciech Wesołowski,Nieznane,Nieznane,[],1,0,0,0
902237,Piotr Michaluk,Nieznane,Nieznane,[],1,0,3.633,0
801384,Dorota Sawicka,Nieznane,Nieznane,[],1,0,3.633,0
800939,Agnieszka Kowalska,Nieznane,Nieznane,[],2,0,10.587,0
902299,Wojciech Śledź,W10,Nieznane,[],2,0,0,0
902607,Paweł Olender,Nieznane,Nieznane,[],2,0,0,0
800865,Anna Jurkowska,Nieznane,Nieznane,[],1,0,0,0
900868,Karol Jóźwiak,Nieznane,Nieznane,[],1,0,0,0
900557,Tomasz Graczyk,Nieznane,Nieznane,[],1,0,0,0
801167,Paweł Peryt,Nieznane,Nieznane,[],1,0,0,0
901178,Bartłomiej Krawczyk,Nieznane,Nieznane,[],2,0,0,0
902416,Przemysław Opałka,Nieznane,Nieznane,[],3,0,0,0
901534,Piotr Tomkowid,Nieznane,Nieznane,[],1,0,0,0
900816,Piotr Jarmal,Nieznane,Nieznane,[],2,0,0,0
902243,Jerzy Szwarc,Nieznane,Nieznane,[],1,0,0,0
800135,Bartłomiej Buła,Nieznane,Nieznane,[],1,0,0,0
901364,Joanna Tyszkiewicz,Nieznane,Nieznane,[],1,0,0,0
038847,Henryk Pykacz,W11,Nieznane,[],91,90,1.686,0
801195,Aleksandra Krupa,Nieznane,Nieznane,[],1,0,0,0
801165,Jarosław Pelwecki,Nieznane,Nieznane,[],1,0,0,0
900362,Paweł Dziadosz,Nieznane,Nieznane,[],3,0,0,0
900330,Marta Czykadło,Nieznane,Nieznane,[],1,0,0,0
901877,Piotr Sobótka,Nieznane,Nieznane,[],1,0,0,0
900935,Agnieszka Kazuła,Nieznane,Nieznane,[],1,0,0,0
901308,Aneta Kus,Nieznane,Nieznane,[],1,0,0,0
902189,Ilona Mika,Nieznane,Nieznane,[],1,0,0,0
901726,Paulina Myślicka,Nieznane,Nieznane,[],2,0,0,0
901895,Kamila Patrzałek,Nieznane,Nieznane,[],1,0,0,0
901563,Monika Sabarańska,Nieznane,Nieznane,[],1,0,0,0
901658,Iwona Sepczyńska,Nieznane,Nieznane,[],1,0,0,0
901660,Marta Serafin,Nieznane,Nieznane,[],1,0,0,0
901193,Magdalena Waszkiewicz,W03,Nieznane,[],1,0,0,0
801453,Jolanta Stasiak,Nieznane,Nieznane,[],1,0,0,0
800928,Jakub Mercik,Nieznane,Nieznane,[],2,0,0,0
900438,Dorota Dąbrowska,Nieznane,Nieznane,[],1,0,0,0
801518,Joanna Snopko,Nieznane,Nieznane,[],1,0,0,0
800311,Tadeusz Faber,Nieznane,Nieznane,[],1,0,0,0
420510,Anita Kucharska,W10,Nieznane,[],1,0,0,0
900600,Piotr Zajączkowski,Nieznane,Nieznane,[],1,0,0,0
801429,Marcin Stefanow,Nieznane,Nieznane,[],1,0,1.663,0
800260,Monika Feliniak,Nieznane,Nieznane,[],1,0,0,0
902511,Łukasz Rząsa,Nieznane,Nieznane,[],1,0,0,0
900109,Marcin Borucki,Nieznane,Nieznane,[],1,0,0,0
800479,Krzysztof Grzegorczyk,Nieznane,Nieznane,[],1,0,0,0
800609,Sebastian Ławrusewicz,Nieznane,Nieznane,[],3,0,0,0
901474,Krzysztof Ludian,Nieznane,Nieznane,[],1,0,0,0
902600,Jakub Olszewski,Nieznane,Nieznane,[],1,0,0,0
902513,Tomasz Ryznar,Nieznane,Nieznane,[],1,0,0,0
900448,Fryderyk Fryc,Nieznane,Nieznane,[],1,0,0,0
901430,Grzegorz Wójtowicz,Nieznane,Nieznane,[],1,0,0,0
800372,Ewa Huszcza,Nieznane,Nieznane,[],1,0,0.720,0
900707,Piotr Horbatowski,Nieznane,Nieznane,[],4,0,0,0
901274,Krzysztof Wilczura,W04,Nieznane,[],1,0,0,0
800702,Radosław Jończak,Nieznane,Nieznane,[],1,0,0,0
900906,Maciej Kitajczuk,Nieznane,Nieznane,[],1,0,0,0
900890,Krzysztof Kaczyński,Nieznane,Nieznane,[],1,0,0,0
900365,Przemysław Dyk,Nieznane,Nieznane,[],1,0,0,0
901992,Katarzyna Pieszka,Nieznane,Nieznane,[],1,0,0,0
902118,Ewelina Swedrowska,Nieznane,Nieznane,[],1,0,0,0
800136,Maria Chojnacka,Nieznane,Nieznane,[],2,0,0,0
801024,Marta Musiała,Nieznane,Nieznane,[],1,0,1.895,0
902040,Marek Modliński,Nieznane,Nieznane,[],1,0,0,0
800981,Anna Tłaczała,Nieznane,Nieznane,[],1,0,0,0
900395,Dorota Drechny,Nieznane,Nieznane,[],1,0,1.561,0
900976,Grzegorz Kamiński,Nieznane,Nieznane,[],1,0,0,0
900847,Monika Jagiełło,Nieznane,Nieznane,[],1,0,0.665,0
901320,Piotr Kupczyk,Nieznane,Nieznane,[],2,0,0,0
801346,Krzysztof Szynalski,Nieznane,Nieznane,[],3,0,0,0
900924,Katarzyna Kibort,Nieznane,Nieznane,[],1,0,0,0
900768,Sebastian Iwaśków,Nieznane,Nieznane,[],1,0,0,0
901200,Małgorzata Watras,Nieznane,Nieznane,[],1,0,0,0
900288,Tomasz Chuć,Nieznane,Nieznane,[],1,0,0,0
900441,Karolina Dalska,Nieznane,Nieznane,[],1,0,0,0
902197,Grzegorz Mierzwiak,Nieznane,Nieznane,[],1,0,0,0
901551,Jacek Lewandowski,W08,Nieznane,[],1,0,0,0
902006,Tomasz Stelmasiński,Nieznane,Nieznane,[],1,0,0,0
800074,Tomasz Barcik,Nieznane,Nieznane,[],6,0,0,0
801270,Michał Płuska,Nieznane,Nieznane,[],1,0,0,0
901919,Alicja Sowa,Nieznane,Nieznane,[],1,0,0,0
901483,Monika Tarnowska,Nieznane,Nieznane,[],1,0,0,0
901389,Justyna Worek,Nieznane,Nieznane,[],1,0,0,0
901124,Łukasz Kowalczuk,Nieznane,Nieznane,[],2,0,0,0
801262,Michał Szcząchor,W04,Nieznane,[],2,0,0,0
901072,Łukasz Waksmański,Nieznane,Nieznane,[],1,0,0,0
902432,Karol Martin,Nieznane,Nieznane,[],1,0,0,0
901963,Dagmara Pęczek,Nieznane,Nieznane,[],1,0,0,0
901259,Bogusław Wielgoszewski,Nieznane,Nieznane,[],1,0,0,0
900726,Dorota Herman,Nieznane,Nieznane,[],2,0,0,0
902497,Marek Machlański,Nieznane,Nieznane,[],1,0,0,0
900809,Marek Jarycki,Nieznane,Nieznane,[],2,0,0,0
900383,Łukasz Drzewiecki,Nieznane,Nieznane,[],1,0,0,0
900472,Jakub Fedyczak,Nieznane,Nieznane,[],1,0,0,0
801089,Ewa Śliwa,W08,Nieznane,[],3,0,0,0
900084,Robert Bar,Nieznane,Nieznane,[],1,0,0,0
901759,Marcin Siewiera,Nieznane,Nieznane,[],1,0,0,0
900367,Jacek Dybowski,Nieznane,Nieznane,[],1,0,0,0
902220,Łukasz Pławiak,Nieznane,Nieznane,[],1,0,0,0
901327,Konrad Kunicki,Nieznane,Nieznane,[],1,0,0,0
901979,Adam Piechowiak,Nieznane,Nieznane,[],1,0,0,0
600038,Marcin Jaroszewski,W04,0000-0001-8083-3464,[],4,0,0,0
901559,Łukasz Leśniczek,W08,Nieznane,[],3,0,0,0
499860,Dominika Pilarczyk,W13,0000-0002-4851-4663,['matematyka'],10,16,10.702,0
600467,Mariusz Grech*,W13,0000-0002-7328-8792,['matematyka'],1,0,0.910,0
600015,Anna Krystek,W13,0000-0002-3458-5057,[],13,45,5.670,0
904721,Marek Piórkowski,W10,Nieznane,[],1,0,0,0
802728,Przemysław Sareło,Nieznane,0000-0002-9125-7594,[],2,0,4.183,0
904487,Anna Gibas,W10,0000-0002-3476-1700,[],5,0,2.330,0
600324,Przemysław Jedlikowski,W04,0000-0002-1862-0457,[],2,0,0.684,0
903949,Aleksandra Witkowska,W03,Nieznane,[],1,0,0,0
904147,Krystian Kisiel,W10,Nieznane,[],2,0,0,0
600223,Ewelina Ksepko,W03,0000-0003-0091-6468,['inżynieria chemiczna'],27,166,54.086,0
904756,Daniel Szopa,W03,Nieznane,[],1,0,0,0
904757,Justyna Gebauer,W03,Nieznane,[],1,0,0,0
802752,Monika Górska,PRD,Nieznane,[],1,0,4.916,0
600236,Izabela M. Moszyńska,PRD,0000-0001-7015-7220,['inżynieria chemiczna'],7,53,10.806,0
904494,Daria Smolak,W06,Nieznane,[],2,0,0,0
904758,Jagoda Strzeszyńska,W06,Nieznane,[],1,0,0,0
904475,Agnieszka Szafraniec,W11,Nieznane,[],1,0,1.861,0
904476,Mateusz Pyzik,W11,Nieznane,[],3,0,2.353,0
080309,Ireneusz Ciepacz*,W03,Nieznane,[],57,0,0,0
904521,Kacper M. Kot,W10,Nieznane,[],1,0,0,0
600405,Mariusz A. Olszewski,W13,0000-0003-2043-1687,['matematyka'],2,0,3.571,0
904191,Ivan Nikulin,W08,Nieznane,[],1,0,2.784,0
904199,Maria Pawlak,W10,Nieznane,[],1,0,0,0
904741,Mateusz Cieśla,W05,Nieznane,[],1,0,0,0
904552,Dawid Kowalik,W10,Nieznane,[],1,0,0,0
904553,Tomasz Kowalski,W10,Nieznane,[],1,0,0,0
904554,Michał Królicki,W10,Nieznane,[],1,0,0,0
802778,Joanna Gronostajska,PRD,Nieznane,[],3,0,0,0
904724,Jan Augustyn,W10,Nieznane,[],1,0,0,0
904725,Paulina Klaus,W03,Nieznane,[],2,0,0,0
802733,Paulina Szwemin,W10,Nieznane,[],2,0,0,0
802734,Michał Przybylski,W10,Nieznane,[],1,0,0,0
802735,Zbigniew Łaszczych,W04,0000-0003-3286-7576,[],1,0,0,0
904727,Małgorzata Banach,W02,Nieznane,[],1,0,0,0
904806,Maciej Blichtarski,W10,Nieznane,[],1,0,0,0
802736,Adrianna Graja,W12,0000-0002-3877-0276,[],5,0,0,0
802805,Anh Nguyen*,PRD,Nieznane,[],1,0,1.637,0
904628,Piotr Nippe,W08,Nieznane,[],1,0,0,0
600396,Adriana Łozińska,W12,0000-0002-0766-9407,"['automatyka', 'elektronika i elektrotechnika']",3,0,0,0
802680,Dominika Benkowska,W03,0000-0001-9812-9133,[],3,0,0,0
904706,Emilia Tokarczyk,W10,Nieznane,[],2,0,0,0
904708,Sandra Sulik,W10,Nieznane,[],1,0,0,0
904709,Katarzyna Fedoruk,W11,Nieznane,[],1,0,4.309,0
904710,Małgorzata Muth,W04,Nieznane,[],1,0,0,0
802879,Zuzanna Mieszkowska,W08,0000-0003-1418-4616,[],3,0,0,0
904544,Wojciech Romanowicz,W10,Nieznane,[],1,0,0,0
904545,Alicja Jasińska,W04,Nieznane,[],3,0,0,0
904546,Jakub Pawłowski,W11,Nieznane,[],1,0,2.419,0
904842,Jakub Kwiecień,W10,Nieznane,[],1,0,0,0
802802,Piotr Gruszewski,PRD,Nieznane,[],1,0,0,0
904566,Wojciech Wróblewski,W12,Nieznane,[],2,0,0,0
904664,Aleksandra Kurowska,W03,Nieznane,[],1,0,0,0
802679,Klaudia Bielak,W03,0000-0002-0719-5344,[],3,0,0,0
904508,Żaneta Michalska,W10,Nieznane,[],1,0,0,0
904549,Aleksandra Ubysz,W03,Nieznane,[],3,0,0,0
904524,Nikola Dudek,W02,Nieznane,[],5,0,0,0
904550,Piotr Prokopowicz,W02,0000-0002-9813-8002,[],5,0,0,0
904551,Grzegorz Nowak,W02,0000-0003-4813-5396,[],6,0,0,0
904660,Aneta Lubańska,W12,Nieznane,[],1,0,0,0
904663,Piotr Chmielewski,W01,0000-0002-0290-9969,[],1,0,0,0
904662,Łukasz Nenkin,W12,Nieznane,[],1,0,0,0
904560,Ewa Mańkowska,W12,Nieznane,[],5,0,0,0
802721,Daria Minta,W03,0000-0003-1431-9891,[],1,0,0,0
904515,Karolina Polańska,W04,Nieznane,[],1,0,0,0
904516,Wiktoria Dywan,W04,Nieznane,[],1,0,0,0
904517,Piotr Labuda,W04,Nieznane,[],1,0,0,0
802684,Marek Sośnicki,W04,Nieznane,[],1,0,0,0
802772,Katarzyna Dziergowska,PRD,0000-0002-9156-4199,['inżynieria chemiczna'],2,0,0,0
904646,Arleta Maćkała,W13,Nieznane,[],1,0,2.353,0
904648,Paweł Łukmin,W09,Nieznane,[],1,0,0,0
904777,Jędrzej Kozal,W04,Nieznane,[],1,0,0,0
802776,Bogdan Gulowaty,PRD,0000-0002-9132-2165,['informatyka techniczna i telekomunikacja'],1,0,0,0
904601,Małgorzata Dubiel,W06,Nieznane,[],2,0,1.062,0
904593,Aleksandra Wiatrowska,W03,Nieznane,[],1,0,0,0
802704,Michał Majewski,W01,0000-0002-6046-5016,[],1,0,0,0
600486,Daniel Stanisław. Wiczew,W03,0000-0001-8910-6116,['inżynieria biomedyczna'],1,0,1.335,0
904597,Anna Borowska,W03,Nieznane,[],1,0,1.335,0
904598,Kamil Woźniak,W03,Nieznane,[],1,0,1.335,0
904599,Magdalena Sitarska,W03,Nieznane,[],1,0,1.335,0
904600,Łukasz Jaszewski,W03,Nieznane,[],1,0,1.335,0
802690,Dariusz Głąbicki,W06,Nieznane,[],1,0,8.696,0
904533,Grzegorz Biczak,W01,0000-0003-0914-5153,[],1,0,0,0
802791,Mateusz Rabiega*,PRD,0000-0002-7964-6503,['architektura i urbanistyka'],1,0,0,0
904536,Dominika Krawczyk,W03,Nieznane,[],2,0,0,0
802661,Piotr Korman,W03,0000-0002-0603-8742,[],2,0,3.372,0
802662,Anna Grytsko,W04,Nieznane,[],1,0,3.031,0
904471,Iwona Mularczyk,W02,Nieznane,[],1,0,0,0
600187,Sławomir A. Zawada,W09,0000-0002-0230-9912,"['inżynieria środowiska', 'górnictwo i energetyka']",1,0,0,0
904771,Maciej Hejduk,W10,Nieznane,[],1,0,0,0
904768,Weronika Golletz,W11,Nieznane,[],1,0,2.772,0
600421,Maksymilian Środa,W11,0000-0002-6767-921X,['nauki fizyczne'],2,0,6.508,0
802761,Marta Słowik,W11,Nieznane,[],1,0,0,0
802686,Krzysztof Nadolski,W03,0000-0002-6534-845X,[],2,0,0,0
802604,Patryk Obstarczyk,W03,Nieznane,[],4,0,41.876,0
802687,Bartłomiej Nowak,W11,0000-0002-9208-2570,[],1,0,2.591,0
904630,Martyna Adach,W11,Nieznane,[],3,0,0,0
904586,Pelin Arik,W03,Nieznane,[],2,0,3.448,0
904745,Roman Dyszlewski,W08,Nieznane,[],1,0,0,0
904576,Sylwia Lis,W04,Nieznane,[],3,0,0.899,0
904794,Piotr Śliwiński,W12,Nieznane,[],1,0,0,0
904795,Bartłomiej Kozakiewicz,W12,Nieznane,[],1,0,0,0
904814,Monika Łaszczak,W02,Nieznane,[],2,0,2.366,0
904797,Wojciech Żuławiński,W13,Nieznane,[],1,0,0,0
904796,Patrycja Pagacz,W08,Nieznane,[],1,0,0,0
904504,Olga Klimas,W10,Nieznane,[],1,0,0,0
904505,Grzegorz Reclik,W10,Nieznane,[],1,0,0,0
904506,Leszek Garbaciak,W10,Nieznane,[],1,0,0,0
904507,Dorota Czerwińska,W10,Nieznane,[],1,0,0,0
904510,Mateusz Hryniewiecki,W02,Nieznane,[],1,0,0,0
904613,Zofia Koszewicz,W01,Nieznane,[],1,0,0,0
904614,Anna Kraczkowska,W01,Nieznane,[],1,0,0,0
904615,Karolina Werner,W01,Nieznane,[],1,0,0,0
802795,Mateusz Krzysztofiak,PRD,Nieznane,[],1,0,0,0
904836,Michał Jaworski,W05,Nieznane,[],1,0,0,0
904835,Michał Sowała,W06,Nieznane,[],1,0,0.358,0
802820,Marcin M. Sojka,PRD,0000-0001-9492-2142,['inżynieria chemiczna'],1,0,1.512,0
904837,Roksana Majdańska,W06,Nieznane,[],1,0,0,0
904719,Joanna Turowska,W08,Nieznane,[],1,0,0,0
904720,Kacper Dąbek,W10,Nieznane,[],1,0,0,0
904379,Vivian Bulla,W08,Nieznane,[],1,0,0,0
904693,Wojciech Sebestowicz,W09,Nieznane,[],1,0,0,0
904695,Anshul Sharma,W09,Nieznane,[],1,0,0,0
904696,Tanuj Sharma,W09,Nieznane,[],1,0,0,0
904697,Mayank Tiwari,W09,Nieznane,[],1,0,0,0
904848,Ewelina Kapusta,W04,Nieznane,[],1,0,0,0
904849,Kinga Ziomek,W04,Nieznane,[],1,0,0,0
904850,Gabriela Czupryńska,W04,Nieznane,[],1,0,0,0
802786,Urszula Kraśniewska,PRD,Nieznane,[],1,0,0,0
904537,Natalia Wasiak,W03,Nieznane,[],2,0,0,0
904538,Maksim Buben,W08,Nieznane,[],1,0,0,0
904669,Piotr Żemojtel,W03,Nieznane,[],2,0,3.060,0
600451,Agnieszka Bondyra,W03,Nieznane,[],3,0,0,0
904684,Agata Ściebura,W03,Nieznane,[],2,0,0,0
904585,Karolina Buczma,W10,Nieznane,[],1,0,0,0
904587,Annika Bartniczak,W03,Nieznane,[],1,0,1.936,0
802767,Manuela Grelich,PRD,0000-0002-8591-9387,['nauki chemiczne'],1,0,0,0
904589,A. Grzesik,W03,Nieznane,[],1,0,0,0
904590,Martyna Nosarzewska,W07,Nieznane,[],1,0,0,0
600370,Mateusz Fiedeń,W10,0000-0003-3590-4686,['inżynieria mechaniczna'],2,0,0,0
600400,Michał Miotk,W10,Nieznane,[],1,0,0,0
904595,Przemysław Dąbek,W10,Nieznane,[],1,0,0,0
904730,Iga Jakóbowska,W03,Nieznane,[],2,0,0,0
904731,Grzegorz Szymczuk,W03,Nieznane,[],1,0,0,0
802731,Badr Qasem,W03,Nieznane,[],2,0,1.609,0
904732,Natalia Szczerbakowicz,W10,Nieznane,[],1,0,0,0
802839,Justyna Bącela,PRD,Nieznane,[],1,0,0,0
904734,Katarzyna Lis,W01,Nieznane,[],1,0,0,0
904735,Alicja Włodarska,W10,Nieznane,[],1,0,0,0
904736,Anna Ramian,W03,Nieznane,[],1,0,0,0
904351,Angelika Osiewała,W03,Nieznane,[],1,0,3.926,0
904685,Łukasz Wasilewski,W02,0000-0002-8106-3761,[],1,0,0,0
600254,Daniel S. Szostak,W04,0000-0003-3268-5465,['informatyka techniczna i telekomunikacja'],2,0,0,0
904686,Martyna Poślednik,W04,Nieznane,[],1,0,0,0
904687,Martyna Łagożna,W04,Nieznane,[],1,0,0,0
904688,Miłosz Białczak,W04,Nieznane,[],1,0,0,0
802727,Mateusz Kucharski,PRD,0000-0002-1838-5901,['informatyka techniczna i telekomunikacja'],2,0,0,0
600191,Sandra A. Bednarek,W10,0000-0002-1599-6520,['inżynieria mechaniczna'],1,0,0,0
903632,Ewa Suska,Nieznane,Nieznane,[],1,0,0,0
802360,Mateusz Kupczyk,W10,Nieznane,[],1,0,0,0
904700,Dominika Brychcy,W03,Nieznane,[],2,0,0,0
904701,Anna Pakos,W03,Nieznane,[],1,0,0,0
904703,Navaneethan Subramanian,W09,Nieznane,[],1,0,0,0
600358,Witold Jesionowski,W10,Nieznane,[],2,0,0,0
904674,Mariusz Reczuch,W12,Nieznane,[],1,0,0,0
802909,Laura Rico-del-Viejo*,Nieznane,Nieznane,[],4,0,6.697,0
904675,Wioleta Gzubicka,W12,Nieznane,[],1,0,0,0
802644,Karolina Rączkowska,W08,0000-0002-0744-382X,[],1,0,0,0
904418,Sebastian Kotarski,W08,Nieznane,[],1,0,0,0
802565,Zdzisław Krajewski,W04,Nieznane,[],1,0,0,0
600336,Oleh Kravets,W11,0000-0001-5518-8926,['nauki fizyczne'],1,0,3.561,0
904673,Monika Mikulicz,W11,Nieznane,[],1,0,3.561,0
802712,Kamil Gorzka,W12,Nieznane,[],2,0,0,0
904671,Waldemar Klausek,W12,Nieznane,[],1,0,0,0
904548,Bartłomiej Szpejda,W09,Nieznane,[],1,0,0,0
904603,Michael Abebe,W04,Nieznane,[],1,0,0,0
802705,Karol Kawa,W11,0000-0002-3846-7437,[],1,0,2.711,0
904604,Czcibor Ciostek,W11,Nieznane,[],1,0,2.673,0
904605,Radosław Wilkosz,W12,Nieznane,[],2,0,0,0
904606,Aleksandra Chudzyńska,W12,Nieznane,[],1,0,0,0
904559,Mateusz Piesiak,W10,Nieznane,[],3,0,0,0
904631,Agata Kozakiewicz,W11,Nieznane,[],1,0,2.468,0
801111,Anna Nowel-Śmigaj,W01,Nieznane,[],3,0,0,0
904632,Bartosz Widera,W03,Nieznane,[],1,0,0,0
904467,Agata Cierlik,W03,Nieznane,[],1,0,3.465,0
